SentenceId,Sentiment,Phrase
6373,3,"A good film with a solid pedigree both in front of and , more specifically , behind the camera ."
6374,2,"While Serving Sara does have a long way to go before it reaches the level of crudity in the latest Austin Powers extravaganza , there 's nothing here to match that movie 's intermittent moments of inspiration ."
6375,3,"Simultaneously heart-breaking and very funny , The Last Kiss is really all about performances ."
6376,1,"The story passes time until it 's time for an absurd finale of twisted metal , fireballs and revenge ."
6377,2,"It 's a tour de force , written and directed so quietly that it 's implosion rather than explosion you fear ."
6378,3,brought to life on the big screen .
6379,1,is an inexpressible and drab wannabe looking for that exact niche .
6380,1,"By the time the surprise ending is revealed , interest can not be revived ."
6381,4,The film sparkles with the the wisdom and humor of its subjects .
6382,0,... a hokey piece of nonsense that tries too hard to be emotional .
6383,1,And for all the wrong reasons besides .
6384,3,"Alas , it 's the man that makes the clothes ."
6385,3,"As Janice , Eileen Walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm ."
6386,3,"Quiet , adult and just about more stately than any contemporary movie this year ... a true study , a film with a questioning heart and mind that is n't afraid to admit it does n't have all the answers ."
6387,2,"Less cinematically powerful than quietly and deeply moving , which is powerful in itself ."
6388,3,"What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb ."
6389,4,"Best of all is Garcia , who perfectly portrays the desperation of a very insecure man ."
6390,3,"Mr. Clooney , Mr. Kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster ."
6391,4,A remarkably insightful look at the backstage angst of the stand-up comic .
6392,1,"Wewannour money back , actually ."
6393,3,"The mood , look and tone of the film fit the incredible storyline to a T."
6394,3,"If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation , it is clearly a good thing ."
6395,3,A gangster movie with the capacity to surprise .
6396,1,Deserving of its critical backlash and more .
6397,2,Has its share of arresting images .
6398,1,Starts as a tart little lemon drop of a movie and ends up as a bitter pill .
6399,3,There 's a lot of tooth in Roger Dodger .
6400,2,How about starting with a more original story instead of just slapping extreme humor and gross-out gags on top of the same old crap ?
6401,0,"Certain to be distasteful to children and adults alike , Eight Crazy Nights is a total misfire ."
6402,0,Director Jay Russell weighs down his capricious fairy-tale with heavy sentiment and lightweight meaning .
6403,0,"McKay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device he has put in service ."
6404,0,One ca n't shake the feeling that Crossroads is nothing more than an hour-and-a-half-long commercial for Britney 's latest album .
6405,1,The mantra behind the project seems to have been ` it 's just a kids ' flick . '
6406,4,Often shocking but ultimately worthwhile exploration of motherhood and desperate mothers .
6407,1,Exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .
6408,3,"This charming but slight tale has warmth , wit and interesting characters compassionately portrayed ."
6409,0,"A shame that Stealing Harvard is too busy getting in its own way to be anything but frustrating , boring , and forgettable ."
6410,1,You 'll feel like you ate a Reeses without the peanut butter ... '
6411,2,It 's an often-cute film but either needs more substance to fill the time or some judicious editing .
6412,1,"This latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made B movie is long gone ."
6413,0,This is not one of the movies you 'd want to watch if you only had a week to live .
6414,1,It all seemed wasted like DeNiro 's once promising career and the once grand Long Beach boardwalk .
6415,4,"An Inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds ."
6416,1,The movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .
6417,0,The story is bogus and its characters tissue-thin .
6418,1,"Ponderous , plodding soap opera disguised as a feature film ."
6419,1,"For casual moviegoers who stumble into Rules expecting a slice of American Pie hijinks starring the kid from Dawson 's Creek , they 'll probably run out screaming ."
6420,0,"Should n't have been allowed to use the word `` new '' in its title , because there 's not an original character , siuation or joke in the entire movie ."
6421,0,"Totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are The Greatest Musicians of All Time ."
6422,4,"This is a stunning film , a one-of-a-kind tour de force ."
6423,4,"It 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout ."
6424,3,"It 's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space ."
6425,3,"As they used to say in the 1950s sci-fi movies , Signs is a tribute to Shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project ."
6426,1,"Instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who 's apparently been forced by his kids to watch too many Barney videos ."
6427,1,A technical triumph and an extraordinary bore .
6428,4,It 's Quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .
6429,3,"Making such a tragedy the backdrop to a love story risks trivializing it , though Chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror ."
6430,1,"Instead of contriving a climactic hero 's death for the beloved-major - character-who-shall - remain-nameless , why not invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ?"
6431,3,Mel Gibson fights the good fight in Vietnam in director Randall Wallace 's flag-waving war flick with a core of decency .
6432,4,"Barry convinces us he 's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful ."
6433,4,"Not only does Spider-Man deliver , but I suspect it might deliver again and again ."
6434,1,Not so much farcical as sour .
6435,3,"It 's Burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown ."
6436,1,Kapur 's contradictory feelings about his material result in a movie that works against itself .
6437,1,"The problem , amazingly enough , is the screenplay ."
6438,2,"Tom Shadyac has learned a bit more craft since directing Adams , but he still lingers over every point until the slowest viewer grasps it ."
6439,4,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol 's most intense psychological mysteries .
6440,3,The production values are of the highest and the performances attractive without being memorable .
6441,4,"Nair 's attention to detail creates an impeccable sense of place , while Thurman and Lewis give what can easily be considered career-best performances ."
6442,3,"... in no way original , or even all that memorable , but as downtown Saturday matinee brain candy , it does n't disappoint ."
6443,0,Completely awful Iranian drama ... as much fun as a grouchy ayatollah in a cold mosque .
6444,3,"By turns fanciful , grisly and engagingly quixotic ."
6445,0,Neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored .
6446,2,"There 's not much to Fatale , outside of its stylish surprises ... but that 's OK ."
6447,0,"The film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is ."
6448,3,The gentle comic treatment of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously published cult novel .
6449,4,"Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks ."
6450,3,... Rogers 's mouth never stops shut about the war between the sexes and how to win the battle .
6451,3,It grabs you in the dark and shakes you vigorously for its duration .
6452,1,"This cloying , voices-from-the-other-side story is hell ."
6453,3,"And , there 's no way you wo n't be talking about the film once you exit the theater ."
6454,3,Children and adults enamored of all things Pokemon wo n't be disappointed .
6455,1,The film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence .
6456,1,Bogdanich is unashamedly pro-Serbian and makes little attempt to give voice to the other side .
6457,4,An extraordinary dramatic experience .
6458,4,It 's a great performance and a reminder of Dickens ' grandeur .
6459,1,"It looks good , but it is essentially empty ."
6460,1,Slap her - she 's not funny !
6461,2,"Last Dance , whatever its flaws , fulfills one facet of its mission in making me want to find out whether , in this case , that 's true ."
6462,3,"The story plays out slowly , but the characters are intriguing and realistic ."
6463,0,"... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '"
6464,1,The laughs are as rare as snake foo yung .
6465,1,This is n't a movie ; it 's a symptom .
6466,3,"But it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker ."
6467,2,"Though the opera itself takes place mostly indoors , Jacquot seems unsure of how to evoke any sort of naturalism on the set ."
6468,1,One of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .
6469,4,"Young Hanks and Fisk , who vaguely resemble their celebrity parents , bring fresh good looks and an ease in front of the camera to the work ."
6470,1,Eight Legged Freaks ?
6471,3,"Fierce , glaring and unforgettable ."
6472,3,"Though Lan Yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude ."
6473,2,"Wallace directs with such patronising reverence , it turns the stomach ."
6474,0,"No , I hate it ."
6475,1,It 's drab .
6476,1,"The sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset ."
6477,3,Psychologically savvy .
6478,4,Another Best of the Year selection .
6479,3,"As played by Ryan Gosling , Danny is a frighteningly fascinating contradiction ."
6480,1,... better described as a ghost story gone badly awry .
6481,4,An Asian neo-realist treasure .
6482,1,"An achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses ."
6483,2,"Disappointingly , the characters are too strange and dysfunctional , Tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself ."
6484,4,"See Scratch for the history , see Scratch for the music , see Scratch for a lesson in scratching , but , most of all , see it for the passion ."
6485,0,A Rumor of Angels does n't just slip -- it avalanches into forced fuzziness .
6486,1,"Not only is it hokey , manipulative and as bland as Wonder Bread dipped in milk , but it also does the absolute last thing we need Hollywood doing to us : It preaches ."
6487,3,"However , it 's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome ."
6488,3,Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .
6489,2,"Tony Gayton 's script does n't give us anything we have n't seen before , but director D.J. Caruso 's grimy visual veneer and Kilmer 's absorbing performance increase the gravitational pull considerably ."
6490,1,"The story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive ."
6491,3,"Compared to his series of spectacular belly flops both on and off the screen , RunTelDat is something of a triumph ."
6492,1,... Watching it was painful .
6493,3,"While not for every taste , this often very funny collegiate gross-out comedy goes a long way toward restoring the luster of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy ."
6494,4,There 's no reason to miss Interview with the Assassin
6495,3,"A knowing look at female friendship , spiked with raw urban humor ."
6496,0,"I 've never seen -LRB- a remake -RRB- do anything as stomach-turning as the way Adam Sandler 's new movie rapes , pillages and incinerates Frank Capra 's classic ..."
6497,1,"Been there , done that ... a thousand times already , and better ."
6498,2,Each scene wreaks of routine ; the film never manages to generate a single threat of suspense .
6499,3,Nettelbeck ... has a pleasing way with a metaphor .
6500,2,Succeeds only because Bullock and Grant were made to share the silver screen .
6501,2,It 's almost as if it 's an elaborate dare more than a full-blooded film .
6502,4,"Mike White 's deft combination of serious subject matter and dark , funny humor make `` The Good Girl '' a film worth watching ."
6503,3,The film 's unhurried pace is actually one of its strengths .
6504,3,A cutesy romantic tale with a twist .
6505,1,"A bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder"
6506,3,"A competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country ."
6507,3,"While dutifully pulling on heartstrings , directors Dean Deblois and Chris Sanders valiantly keep punching up the mix ."
6508,0,"Feels at times like a giant commercial for Universal Studios , where much of the action takes place ."
6509,4,It 's the brilliant surfing photography bringing you right inside the massive waves that lifts Blue Crush into one of the summer 's most pleasurable movies .
6510,3,"The last scenes of the film are anguished , bitter and truthful ."
6511,1,The romance between the leads is n't as compelling or as believable as it should be .
6512,3,A lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world .
6513,0,But the film itself is ultimately quite unengaging .
6514,1,Fluffy and disposible .
6515,1,There 's ... an underlying Old World sexism to Monday Morning that undercuts its charm .
6516,3,"While the material is slight , the movie is better than you might think ."
6517,4,"There 's nothing like love to give a movie a B-12 shot , and CQ shimmers with it ."
6518,1,The corpse count ultimately overrides what little we learn along the way about vicarious redemption .
6519,1,"At every opportunity to do something clever , the film goes right over the edge and kills every sense of believability ... all you have left is a no-surprise series of explosions and violence while Banderas looks like he 's not trying to laugh at how bad it"
6520,1,"The criticism never rises above easy , cynical potshots at morally bankrupt characters ..."
6521,3,"Though it 's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of Evans ' saga of Hollywood excess ."
6522,1,"Little more than a stylish exercise in revisionism whose point ... is no doubt true , but serves as a rather thin moral to such a knowing fable ."
6523,4,One regards Reign of Fire with awe .
6524,4,"If anything , the film is doing something of a public service -- shedding light on a group of extremely talented musicians who might otherwise go unnoticed and underappreciated by music fans ."
6525,3,... an adorably whimsical comedy that deserves more than a passing twinkle .
6526,0,The innate theatrics that provide its thrills and extreme emotions lose their luster when flattened onscreen .
6527,2,"Parents , on the other hand , will be ahead of the plot at all times , and there is n't enough clever innuendo to fil"
6528,1,"There 's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream ."
6529,1,"If the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish ."
6530,0,An exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound .
6531,1,Just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills .
6532,2,Strictly middle of the road .
6533,1,The film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .
6534,0,This kiddie-oriented stinker is so bad that I even caught the gum stuck under my seat trying to sneak out of the theater
6535,1,The filmmakers keep pushing the jokes at the expense of character until things fall apart .
6536,1,Two-bit potboiler .
6537,0,Gaping plot holes sink this ` sub ' - standard thriller and drag audience enthusiasm to crush depth .
6538,2,Now he makes them .
6539,2,"It 's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction ."
6540,3,The powder blues and sun-splashed whites of Tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs .
6541,3,The amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .
6542,2,an insular world
6543,2,"A violent initiation rite for the audience , as much as it is for Angelique , the -LRB- opening -RRB- dance guarantees Karmen 's enthronement among the cinema 's memorable women ."
6544,4,"That Jack Nicholson makes this man so watchable is a tribute not only to his craft , but to his legend ."
6545,0,What you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height .
6546,3,"For all its brooding quality , Ash Wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast ."
6547,0,Hollywood Ending is the most disappointing Woody Allen movie ever .
6548,3,"All in all , a great party ."
6549,1,Only masochistic moviegoers need apply .
6550,3,Caviezel embodies the transformation of his character completely .
6551,4,Rarely have I seen a film so willing to champion the fallibility of the human heart .
6552,0,The entire film is one big excuse to play one lewd scene after another .
6553,2,"Leigh 's daring here is that without once denying the hardscrabble lives of people on the economic fringes of Margaret Thatcher 's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other ."
6554,1,"-LRB- H -RRB- ad I suffered and bled on the hard ground of Ia Drang , I 'd want something a bit more complex than We Were Soldiers to be remembered by ."
6555,3,"The filmmakers wisely decided to let Crocodile Hunter Steve Irwin do what he does best , and fashion a story around him ."
6556,2,"Despite the pyrotechnics , Narc is strictly by the book ."
6557,3,"It 's the cute frissons of discovery and humor between Chaplin and Kidman that keep this nicely wound clock not just ticking , but humming ."
6558,4,Simply and eloquently articulates the tangled feelings of particular New Yorkers deeply touched by an unprecedented tragedy .
6559,1,Collapses under its own meager weight .
6560,1,The Good Girl is a film in which the talent is undeniable but the results are underwhelming .
6561,1,Start reading your scripts before signing that dotted line .
6562,4,"A stirring , funny and finally transporting re-imagining of Beauty and the Beast and 1930s horror films"
6563,0,Abysmally pathetic
6564,4,The best animated feature to hit theaters since Beauty and the Beast 11 years ago .
6565,2,"A farce of a parody of a comedy of a premise , it is n't a comparison to reality so much as it is a commentary about our knowledge of films ."
6566,3,"It 's surprisingly decent , particularly for a tenth installment in a series ."
6567,3,Rubbo 's humorously tendentious intervention into the who-wrote-Shakespeare controversy .
6568,1,Spain 's greatest star wattage does n't overcome the tumult of maudlin tragedy .
6569,2,Real Women Have Curves does n't offer any easy answers .
6570,1,"That neither protagonist has a distinguishable condition hardly matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks ."
6571,1,"Replacing John Carpenter 's stylish tracking shots is degraded , handheld Blair Witch video-cam footage ."
6572,2,"Your response to its new sequel , Analyze That , may hinge on what you thought of the first film ."
6573,3,Smarter than its commercials make it seem .
6574,2,"Missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane ."
6575,1,What 's really sad is to see two Academy Award winning actresses -LRB- and one Academy Award winning actor -RRB- succumb to appearing in this junk that 's TV sitcom material at best .
6576,2,Who are ` they ' ?
6577,2,"At the film 's centre is a precisely layered performance by an actor in his mid-seventies , Michel Piccoli ."
6578,2,Everything is pegged into the groove of a New York dating comedy with ` issues ' to simplify .
6579,3,"A weird , arresting little ride ."
6580,3,One funny popcorn flick .
6581,4,"But as you watch the movie , you 're too interested to care ."
6582,3,"Short-story quaint , touchingly mending a child 's pain for his dead mother via communication with an old woman straight out of Eudora Welty ."
6583,2,It 's difficult to discern if this is a crazy work of disturbed genius or merely 90 minutes of post-adolescent Electra rebellion .
6584,2,"An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title ."
6585,1,"Helmer Hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome ."
6586,4,I am highly amused by the idea that we have come to a point in society where it has been deemed important enough to make a film in which someone has to be hired to portray Richard Dawson .
6587,3,"Earnest , unsubtle and Hollywood-predictable , Green Dragon is still a deeply moving effort to put a human face on the travail of thousands of Vietnamese ."
6588,2,An average coming-of-age tale elevated by the wholesome twist of a pesky mother interfering during her son 's discovery of his homosexuality .
6589,2,Consider this review life-affirming .
6590,2,The film 's heady yet far from impenetrable theory suggests that Russians take comfort in their closed-off nationalist reality .
6591,2,"Freundlich 's made -LRB- Crudup -RRB- a suburban architect , and a cipher ."
6592,3,There 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .
6593,4,Stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory .
6594,3,"The sentimental script has problems , but the actors pick up the slack ."
6595,1,Opera on film is never satisfactory .
6596,1,I am more offended by his lack of faith in his audience than by anything on display here .
6597,1,Humor in I Spy is so anemic .
6598,1,A fairly harmless but ultimately lifeless feature-length afterschool special .
6599,1,You can tell almost immediately that Welcome to Collinwood is n't going to jell .
6600,2,Grown-up quibbles are beside the point here .
6601,1,"Although purportedly a study in modern alienation , it 's really little more than a particularly slanted , gay s\/m fantasy , enervating and deadeningly drawn-out ."
6602,1,"A piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable ."
6603,2,Its vision of that awkward age when sex threatens to overwhelm everything else is acute enough to make everyone who has been there squirm with recognition .
6604,4,Remarkable for its intelligence and intensity .
6605,1,An opportunity missed .
6606,2,"It 's sobering , particularly if anyone still thinks this conflict can be resolved easily , or soon ."
6607,3,"UB equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are ."
6608,3,"It excels because , unlike so many other Hollywood movies of its ilk , it offers hope ."
6609,4,The most amazing super-sized dosage of goofball stunts any `` Jackass '' fan could want .
6610,1,This director 's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .
6611,4,Consummate actor Barry has done excellent work here .
6612,4,Majidi 's direction has never been smoother or more confident .
6613,3,Trapped presents a frightening and compelling ` What if ? '
6614,2,"None of his actors stand out , but that 's less of a problem here than it would be in another film : Characterization matters less than atmosphere ."
6615,2,"You have once again entered the bizarre realm where director Adrian Lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal ."
6616,4,"E.T. works because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Drew Barrymore and 10-year-old Henry Thomas , convince us of the existence of the wise , wizened visitor from a faraway planet ."
6617,3,A film of quiet power .
6618,4,Changing Lanes is an anomaly for a Hollywood movie ; it 's a well-written and occasionally challenging social drama that actually has something interesting to say .
6619,1,"If any of them list this ` credit ' on their resumes in the future , that 'll be much funnier than anything in the film ..."
6620,4,"An enthralling , entertaining feature ."
6621,3,"A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy ."
6622,1,Painfully padded .
6623,4,It 's worth taking the kids to .
6624,0,"I 'm not sure which half of Dragonfly is worse : The part where nothing 's happening , or the part where something 's happening , but it 's stupid ."
6625,2,"This movie has a strong message about never giving up on a loved one , but it 's not an easy movie to watch and will probably disturb many who see it ."
6626,0,The characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach .
6627,3,"Drug abuse , infidelity and death are n't usually comedy fare , but Turpin 's film allows us to chuckle through the angst ."
6628,0,"Muddled , melodramatic paranormal romance is an all-time low for Kevin Costner ."
6629,0,The rest of the film ... is dudsville .
6630,1,Do n't say you were n't warned .
6631,0,It 's fitting that a movie as artificial and soulless as The Country Bears owes its genesis to an animatronic display at Disneyland .
6632,2,less on forced air
6633,2,"Reeboir varies between a sweet smile and an angry bark , while Said attempts to wear down possible pupils through repetition ."
6634,1,Strictly a ` guy 's film ' in the worst sense of the expression .
6635,3,Reno himself can take credit for most of the movie 's success .
6636,3,Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` My Big Fat Greek Wedding '' comes from the heart ...
6637,2,"An amalgam of The Fugitive , Blade Runner , and Total Recall , only without much energy or tension ."
6638,1,"A portrait of alienation so perfect , it will certainly succeed in alienating most viewers ."
6639,2,"Dong shows how intolerance has the power to deform families , then tear them apart ."
6640,1,"Boasting some of the most poorly staged and lit action in memory , Impostor is as close as you can get to an imitation movie ."
6641,0,Nothing about the film -- with the possible exception of Elizabeth Hurley 's breasts -- is authentic .
6642,2,... passable enough for a shoot-out in the o.k. court house of life type of flick .
6643,4,"A highly spirited , imaginative kid 's movie that broaches neo-Augustinian theology : Is God stuck in Heaven because He 's afraid of His best-known creation ?"
6644,3,"For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie ."
6645,0,"McKay shows crushingly little curiosity about , or is ill-equipped to examine , the interior lives of the characters in his film , much less incorporate them into his narrative ."
6646,1,"It 's like Rocky and Bullwinkle on Speed , but that 's neither completely enlightening , nor does it catch the intensity of the movie 's strangeness ."
6647,1,I do n't think this movie loves women at all .
6648,1,"If you are willing to do this , then you so crazy !"
6649,3,A bodice-ripper for intellectuals .
6650,2,"The Master of Disguise is funny -- not `` ha ha '' funny , `` dead circus performer '' funny ."
6651,1,"Made to be Jaglomized is the Cannes Film Festival , the annual Riviera spree of flesh , buzz , blab and money ."
6652,3,At once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge .
6653,1,"Plays like one long , meandering sketch inspired by the works of John Waters and Todd Solondz , rather than a fully developed story ."
6654,0,"An unholy mess , driven by the pathetic idea that if you shoot something on crummy-looking videotape , it must be labelled ` hip ' , ` innovative ' and ` realistic ' ."
6655,4,"wo n't be placed in the pantheon of the best of the swashbucklers but it is a whole lot of fun and you get to see the one of the world 's best actors , Daniel Auteuil , have a whale of a good time ."
6656,2,"The video work is so grainy and rough , so dependent on being ` naturalistic ' rather than carefully lit and set up , that it 's exhausting to watch ."
6657,1,"Cold , pretentious , thoroughly dislikable study in sociopathy ."
6658,3,Puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .
6659,4,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael .
6660,2,A romance ?
6661,2,Might be one of those vanity projects in which a renowned filmmaker attempts to show off his talent by surrounding himself with untalented people .
6662,1,"The biggest problem I have -LRB- other than the very sluggish pace -RRB- is we never really see her Esther blossom as an actress , even though her talent is supposed to be growing ."
6663,2,Has the marks of a septuagenarian ; it 's a crusty treatment of a clever gimmick .
6664,2,The problems of the people in Love in the Time of Money are hardly specific to their era .
6665,4,... fuses the events of her life with the imagery in her paintings so vividly that the artist 's work may take on a striking new significance for anyone who sees the film .
6666,2,"It 's a good film , but it falls short of its aspiration to be a true ` epic ' ."
6667,4,"Quite simply , a joy to watch and -- especially -- to listen to ."
6668,3,"As an actor 's showcase , Hart 's War has much to recommend it , even if the top-billed Willis is not the most impressive player ."
6669,2,It 's too bad nothing else is .
6670,0,The crap continues .
6671,1,Something has been lost in the translation ... another routine Hollywood frightfest in which the slack execution italicizes the absurdity of the premise .
6672,1,"When the casting call for this movie went out , it must have read ` seeking anyone with acting ambition but no sense of pride or shame . '"
6674,1,"Though her fans will assuredly have their funny bones tickled , others will find their humor-seeking dollars best spent elsewhere ."
6675,0,"The movie is almost completely lacking in suspense , surprise and consistent emotional conviction ."
6676,4,"Wickedly funny , visually engrossing , never boring , this movie challenges us to think about the ways we consume pop culture ."
6677,1,"The Piano Teacher , like its title character , is repellantly out of control ."
6678,2,"Director-chef Gabriele Muccino keeps it fast -- zippy , comin ' at ya -- as if fearing that his film is molto superficiale ."
6679,2,Veers uncomfortably close to pro-Serb propaganda .
6680,1,It 's makes a better travelogue than movie .
6681,3,"Bravo for history rewritten , and for the uncompromising knowledge that the highest power of all is the power of love ."
6682,1,"It 's also built on a faulty premise , one it follows into melodrama and silliness ."
6683,3,This is the stuff that Disney movies are made of .
6684,3,"For those who like quirky , slightly strange French films , this is a must !"
6685,3,This is one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt .
6686,0,Horrible .
6687,4,"A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man ."
6688,1,Moves in such odd plot directions and descends into such message-mongering moralism that its good qualities are obscured .
6689,3,"An energetic , violent movie with a momentum that never lets up ."
6690,3,He allows his cast members to make creative contributions to the story and dialogue .
6691,1,"Will undoubtedly play well in European markets , where Mr. Besson is a brand name , and in Asia , where Ms. Shu is an institution , but American audiences will probably find it familiar and insufficiently cathartic ."
6692,2,Simultaneously heartbreakingly beautiful and exquisitely sad .
6693,0,The exclamation point seems to be the only bit of glee you 'll find in this dreary mess .
6694,2,So verbally flatfooted and so emotionally predictable or bland that it plays like the standard made-for-TV movie .
6695,2,"Wow , a jump cut !"
6696,3,"It has a way of seeping into your consciousness , with lingering questions about what the film is really getting at ."
6697,2,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .
6698,1,"A jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages ."
6699,1,"Neither as scary-funny as Tremors nor demented-funny as Starship Troopers , the movie is n't tough to take as long as you 've paid a matinee price ."
6700,3,-LRB- Barry -RRB- gives Assassin a disquieting authority .
6701,0,"Without Shakespeare 's eloquent language , the update is dreary and sluggish ."
6702,3,"It wo n't hold up over the long haul , but in the moment , Finch 's tale provides the forgettable pleasures of a Saturday matinee ."
6703,2,It 's the type of stunt the Academy loves : a powerful political message stuffed into an otherwise mediocre film .
6704,3,Much of the movie 's charm lies in the utter cuteness of Stuart and Margolo .
6705,3,"Both Garcia and Jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny ."
6706,1,"Watching junk like this induces a kind of abstract guilt , as if you were paying dues for good books unread , fine music never heard ."
6707,4,"The film just might turn on many people to opera , in general , an art form at once visceral and spiritual , wonderfully vulgar and sublimely lofty -- and as emotionally grand as life ."
6708,4,"Payne has created a beautiful canvas , and Nicholson proves once again that he 's the best brush in the business ."
6709,1,I did n't find much fascination in the swinging .
6710,1,"Insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion ."
6711,2,"Affleck merely creates an outline for a role he still needs to grow into , a role that Ford effortlessly filled with authority ."
6712,0,Reign of Fire has the disadvantage of also looking cheap .
6713,2,It 's another retelling of Alexandre Dumas ' classic .
6714,3,The first shocking thing about Sorority Boys is that it 's actually watchable .
